S0,K,r,T,corp,alpha,beta,omega,gamma,lambda,V
1.0,1.5000000000000042,0.05,41.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5000000000000009,0.05,62.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.49999983411348686
1.0,0.5000000000000009,0.05,62.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.49999983411348686
1.0,0.6250000000000007,0.05,62.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500008884285607
1.0,0.6250000000000007,0.05,62.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500008884285607
1.0,0.7500000000000004,0.05,62.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2500003435722252
1.0,0.7500000000000004,0.05,62.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2500003435722252
1.0,0.8750000000000011,0.05,62.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499974527063085
1.0,0.8750000000000011,0.05,62.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499974527063085
1.0,1.0,0.05,62.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.030435291747494386
1.0,1.0,0.05,62.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.124999999999999,0.05,62.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.00807393806973386
1.0,1.124999999999999,0.05,62.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2499999999999978,0.05,62.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0015328966414486789
1.0,1.2499999999999978,0.05,62.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000053,0.05,62.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000053,0.05,62.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000042,0.05,62.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000042,0.05,62.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5000000000000009,0.05,125.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.49999983411348686
1.0,0.5000000000000009,0.05,125.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.49999983411348686
1.0,0.6250000000000007,0.05,125.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500008884285607
1.0,0.6250000000000007,0.05,125.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500008884285607
1.0,0.7500000000000004,0.05,125.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2500003435722252
1.0,0.7500000000000004,0.05,125.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2500003435722252
1.0,0.8750000000000011,0.05,125.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499974527063085
1.0,0.8750000000000011,0.05,125.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499974527063085
1.0,1.0,0.05,125.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.014689193191845437
1.0,1.0,0.05,125.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.124999999999999,0.05,125.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.000867532489901673
1.0,1.124999999999999,0.05,125.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2499999999999978,0.05,125.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,6.568338419117879e-05
1.0,1.2499999999999978,0.05,125.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000053,0.05,125.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000053,0.05,125.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000042,0.05,125.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000042,0.05,125.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5000000000000009,0.05,179.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.49999983411348686
1.0,0.5000000000000009,0.05,179.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.49999983411348686
1.0,0.6250000000000007,0.05,179.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500008884285607
1.0,0.6250000000000007,0.05,179.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500008884285607
1.0,0.7500000000000004,0.05,179.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2500003435722252
1.0,0.7500000000000004,0.05,179.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2500003435722252
1.0,0.8750000000000011,0.05,179.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499974527063085
1.0,0.8750000000000011,0.05,179.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499974527063085
1.0,1.0,0.05,179.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.008560165718941288
1.0,1.0,0.05,179.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.124999999999999,0.05,179.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.00017145922366788228
1.0,1.124999999999999,0.05,179.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2499999999999978,0.05,179.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,4.265154817609012e-06
1.0,1.2499999999999978,0.05,179.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000053,0.05,179.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000053,0.05,179.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000042,0.05,179.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000042,0.05,179.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5000000000000009,0.05,251.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.49999983411348686
1.0,0.5000000000000009,0.05,251.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.49999983411348686
1.0,0.6250000000000007,0.05,251.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500008884285607
1.0,0.6250000000000007,0.05,251.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500008884285607
1.0,0.7500000000000004,0.05,251.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2500003435722252
1.0,0.7500000000000004,0.05,251.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2500003435722252
1.0,0.8750000000000011,0.05,251.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499974527063085
1.0,0.8750000000000011,0.05,251.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499974527063085
1.0,1.0,0.05,251.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.004167056256804005
1.0,1.0,0.05,251.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.124999999999999,0.05,251.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,1.9619712161001455e-05
1.0,1.124999999999999,0.05,251.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2499999999999978,0.05,251.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2499999999999978,0.05,251.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000053,0.05,251.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000053,0.05,251.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000042,0.05,251.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000042,0.05,251.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5000000000000009,0.05,359.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.49999983411348686
1.0,0.5000000000000009,0.05,359.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.49999983411348686
1.0,0.6250000000000007,0.05,359.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500008884285607
1.0,0.6250000000000007,0.05,359.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500008884285607
1.0,0.7500000000000004,0.05,359.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2500003435722252
1.0,0.7500000000000004,0.05,359.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2500003435722252
1.0,0.8750000000000011,0.05,359.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499974527063085
1.0,0.8750000000000011,0.05,359.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499974527063085
1.0,1.0,0.05,359.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0014151783684826702
1.0,1.0,0.05,359.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.124999999999999,0.05,359.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,8.530309635218025e-07
1.0,1.124999999999999,0.05,359.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2499999999999978,0.05,359.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2499999999999978,0.05,359.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000053,0.05,359.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000053,0.05,359.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000042,0.05,359.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000042,0.05,359.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5000000000000018,0.05,3.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.6748267069006603
1.0,0.5000000000000018,0.05,3.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000002974309686
1.0,0.6250000000000023,0.05,3.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5672383432342544
1.0,0.6250000000000023,0.05,3.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500045143850536
1.0,0.7500000000000028,0.05,3.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.4596490661067328
1.0,0.7500000000000028,0.05,3.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999969198492647
1.0,0.8750000000000032,0.05,3.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.352060702440327
1.0,0.8750000000000032,0.05,3.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499984599246323
1.0,1.0,0.05,3.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.2444723387739211
1.0,1.0,0.05,3.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1250000000000069,0.05,3.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.13688397510751524
1.0,1.1250000000000069,0.05,3.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000047,0.05,3.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.02929561144110937
1.0,1.2500000000000047,0.05,3.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000022,0.05,3.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000022,0.05,3.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.500000000000009,0.05,3.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.500000000000009,0.05,3.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5000000000000018,0.05,8.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.525555285603351
1.0,0.5000000000000018,0.05,8.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000002974309686
1.0,0.6250000000000023,0.05,8.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.44176532438386673
1.0,0.6250000000000023,0.05,8.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500045143850536
1.0,0.7500000000000028,0.05,8.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.3579753631643824
1.0,0.7500000000000028,0.05,8.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999969198492647
1.0,0.8750000000000032,0.05,8.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.27418540194489815
1.0,0.8750000000000032,0.05,8.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499984599246323
1.0,1.0,0.05,8.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.1903954407254139
1.0,1.0,0.05,8.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1250000000000069,0.05,8.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.10660547950592962
1.0,1.1250000000000069,0.05,8.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000047,0.05,8.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.022815518286445347
1.0,1.2500000000000047,0.05,8.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000022,0.05,8.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000022,0.05,8.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.500000000000009,0.05,8.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.500000000000009,0.05,8.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5000000000000018,0.05,19.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000002974309686
1.0,0.5000000000000018,0.05,19.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000002974309686
1.0,0.6250000000000023,0.05,19.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500045143850536
1.0,0.6250000000000023,0.05,19.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500045143850536
1.0,0.7500000000000028,0.05,19.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999969198492647
1.0,0.7500000000000028,0.05,19.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999969198492647
1.0,0.8750000000000032,0.05,19.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.16233026140713122
1.0,0.8750000000000032,0.05,19.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499984599246323
1.0,1.0,0.05,19.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.10984826646660868
1.0,1.0,0.05,19.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1250000000000069,0.05,19.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.06150607730236716
1.0,1.1250000000000069,0.05,19.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000047,0.05,19.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.013162974677009947
1.0,1.2500000000000047,0.05,19.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000022,0.05,19.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000022,0.05,19.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.500000000000009,0.05,19.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.500000000000009,0.05,19.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5000000000000018,0.05,40.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000002974309686
1.0,0.5000000000000018,0.05,40.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000002974309686
1.0,0.6250000000000023,0.05,40.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500045143850536
1.0,0.6250000000000023,0.05,40.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500045143850536
1.0,0.7500000000000028,0.05,40.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999969198492647
1.0,0.7500000000000028,0.05,40.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999969198492647
1.0,0.8750000000000032,0.05,40.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499984599246323
1.0,0.8750000000000032,0.05,40.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499984599246323
1.0,1.0,0.05,40.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.04875050628295238
1.0,1.0,0.05,40.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1250000000000069,0.05,40.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.021522970807752142
1.0,1.1250000000000069,0.05,40.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000047,0.05,40.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.004606584406395639
1.0,1.2500000000000047,0.05,40.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000022,0.05,40.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000022,0.05,40.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.500000000000009,0.05,40.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.500000000000009,0.05,40.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5000000000000018,0.05,61.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000002974309686
1.0,0.5000000000000018,0.05,61.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000002974309686
1.0,0.6250000000000023,0.05,61.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500045143850536
1.0,0.6250000000000023,0.05,61.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500045143850536
1.0,0.7500000000000028,0.05,61.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999969198492647
1.0,0.7500000000000028,0.05,61.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999969198492647
1.0,0.8750000000000032,0.05,61.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499984599246323
1.0,0.8750000000000032,0.05,61.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499984599246323
1.0,1.0,0.05,61.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0310503702443388
1.0,1.0,0.05,61.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1250000000000069,0.05,61.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.008403842264295039
1.0,1.1250000000000069,0.05,61.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000047,0.05,61.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0016122588691826895
1.0,1.2500000000000047,0.05,61.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000022,0.05,61.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000022,0.05,61.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.500000000000009,0.05,61.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.500000000000009,0.05,61.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5000000000000018,0.05,124.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000002974309686
1.0,0.5000000000000018,0.05,124.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000002974309686
1.0,0.6250000000000023,0.05,124.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500045143850536
1.0,0.6250000000000023,0.05,124.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500045143850536
1.0,0.7500000000000028,0.05,124.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999969198492647
1.0,0.7500000000000028,0.05,124.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999969198492647
1.0,0.8750000000000032,0.05,124.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499984599246323
1.0,0.8750000000000032,0.05,124.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499984599246323
1.0,1.0,0.05,124.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.014837348902059165
1.0,1.0,0.05,124.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1250000000000069,0.05,124.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0008942784322548742
1.0,1.1250000000000069,0.05,124.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000047,0.05,124.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,6.94230447920025e-05
1.0,1.2500000000000047,0.05,124.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000022,0.05,124.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000022,0.05,124.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.500000000000009,0.05,124.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.500000000000009,0.05,124.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5000000000000018,0.05,178.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000002974309686
1.0,0.5000000000000018,0.05,178.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000002974309686
1.0,0.6250000000000023,0.05,178.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500045143850536
1.0,0.6250000000000023,0.05,178.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500045143850536
1.0,0.7500000000000028,0.05,178.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999969198492647
1.0,0.7500000000000028,0.05,178.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.24999969198492647
1.0,0.8750000000000032,0.05,178.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499984599246323
1.0,0.8750000000000032,0.05,178.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499984599246323
1.0,1.0,0.05,178.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.008645909459951364
1.0,1.0,0.05,178.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1250000000000069,0.05,178.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.00017629799532705898
1.0,1.1250000000000069,0.05,178.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000047,0.05,178.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,4.567305578421217e-06
1.0,1.2500000000000047,0.05,178.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000022,0.05,178.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000022,0.05,178.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.500000000000009,0.05,178.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.500000000000009,0.05,178.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5000000000000018,0.05,250.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000002974309686
1.0,0.5000000000000018,0.05,250.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000002974309686
1.0,0.6250000000000023,0.05,250.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500045143850536
1.0,0.6250000000000023,0.05,250.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500045143850536
