S0,m,r,T,corp,alpha,beta,omega,gamma,lambda,V
100.631332340813,0.9,0.03,252,1,1.33e-06,0.8,1e-06,100,0.5,10.0631
100.631332340813,0.9,0.03,252,-1,1.33e-06,0.8,1e-06,100,0.5,10.0631
100.631332340813,0.95,0.03,252,1,1.33e-06,0.8,1e-06,100,0.5,5.0316
100.631332340813,0.95,0.03,252,-1,1.33e-06,0.8,1e-06,100,0.5,5.0316
100.631332340813,1,0.03,252,1,1.33e-06,0.8,1e-06,100,0.5,0.6757
100.631332340813,1,0.03,252,-1,1.33e-06,0.8,1e-06,100,0.5,0
100.631332340813,1.05,0.03,252,1,1.33e-06,0.8,1e-06,100,0.5,0.0615
100.631332340813,1.05,0.03,252,-1,1.33e-06,0.8,1e-06,100,0.5,0
100.631332340813,1.1,0.03,252,1,1.33e-06,0.8,1e-06,100,0.5,0.0066
100.631332340813,1.1,0.03,252,-1,1.33e-06,0.8,1e-06,100,0.5,0
100.631332340813,1.15,0.03,252,1,1.33e-06,0.8,1e-06,100,0.5,0.0006
100.631332340813,1.15,0.03,252,-1,1.33e-06,0.8,1e-06,100,0.5,0
100.631332340813,1.2,0.03,252,1,1.33e-06,0.8,1e-06,100,0.5,0
100.631332340813,1.2,0.03,252,-1,1.33e-06,0.8,1e-06,100,0.5,0
100.631332340813,0.8,0.03,360,1,1.33e-06,0.8,1e-06,100,0.5,20.1263
100.631332340813,0.8,0.03,360,-1,1.33e-06,0.8,1e-06,100,0.5,20.1263
100.631332340813,0.85,0.03,360,1,1.33e-06,0.8,1e-06,100,0.5,15.0947
100.631332340813,0.85,0.03,360,-1,1.33e-06,0.8,1e-06,100,0.5,15.0947
100.631332340813,0.9,0.03,360,1,1.33e-06,0.8,1e-06,100,0.5,10.0631
100.631332340813,0.9,0.03,360,-1,1.33e-06,0.8,1e-06,100,0.5,10.0631
100.631332340813,0.95,0.03,360,1,1.33e-06,0.8,1e-06,100,0.5,5.0316
100.631332340813,0.95,0.03,360,-1,1.33e-06,0.8,1e-06,100,0.5,5.0316
100.631332340813,1,0.03,360,1,1.33e-06,0.8,1e-06,100,0.5,0.3534
100.631332340813,1,0.03,360,-1,1.33e-06,0.8,1e-06,100,0.5,0
100.631332340813,1.05,0.03,360,1,1.33e-06,0.8,1e-06,100,0.5,0.016
100.631332340813,1.05,0.03,360,-1,1.33e-06,0.8,1e-06,100,0.5,0
100.631332340813,1.1,0.03,360,1,1.33e-06,0.8,1e-06,100,0.5,0.0005
100.631332340813,1.1,0.03,360,-1,1.33e-06,0.8,1e-06,100,0.5,0
100.631332340813,1.15,0.03,360,1,1.33e-06,0.8,1e-06,100,0.5,0
100.631332340813,1.15,0.03,360,-1,1.33e-06,0.8,1e-06,100,0.5,0
100.631332340813,1.2,0.03,360,1,1.33e-06,0.8,1e-06,100,0.5,0
100.631332340813,1.2,0.03,360,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,0.8,0.03,4,1,1.33e-06,0.8,1e-06,100,0.5,29.6997
92.543323157114,0.8,0.03,4,-1,1.33e-06,0.8,1e-06,100,0.5,18.5087
92.543323157114,0.85,0.03,4,1,1.33e-06,0.8,1e-06,100,0.5,25.5957
92.543323157114,0.85,0.03,4,-1,1.33e-06,0.8,1e-06,100,0.5,13.8815
92.543323157114,0.9,0.03,4,1,1.33e-06,0.8,1e-06,100,0.5,21.4918
92.543323157114,0.9,0.03,4,-1,1.33e-06,0.8,1e-06,100,0.5,9.2543
92.543323157114,0.95,0.03,4,1,1.33e-06,0.8,1e-06,100,0.5,17.3879
92.543323157114,0.95,0.03,4,-1,1.33e-06,0.8,1e-06,100,0.5,4.6272
92.543323157114,1,0.03,4,1,1.33e-06,0.8,1e-06,100,0.5,13.2839
92.543323157114,1,0.03,4,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.05,0.03,4,1,1.33e-06,0.8,1e-06,100,0.5,9.18
92.543323157114,1.05,0.03,4,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.1,0.03,4,1,1.33e-06,0.8,1e-06,100,0.5,5.0761
92.543323157114,1.1,0.03,4,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.15,0.03,4,1,1.33e-06,0.8,1e-06,100,0.5,1.0057
92.543323157114,1.15,0.03,4,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.2,0.03,4,1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.2,0.03,4,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,0.8,0.03,9,1,1.33e-06,0.8,1e-06,100,0.5,25.5627
92.543323157114,0.8,0.03,9,-1,1.33e-06,0.8,1e-06,100,0.5,18.5087
92.543323157114,0.85,0.03,9,1,1.33e-06,0.8,1e-06,100,0.5,22.0304
92.543323157114,0.85,0.03,9,-1,1.33e-06,0.8,1e-06,100,0.5,13.8815
92.543323157114,0.9,0.03,9,1,1.33e-06,0.8,1e-06,100,0.5,18.4982
92.543323157114,0.9,0.03,9,-1,1.33e-06,0.8,1e-06,100,0.5,9.2543
92.543323157114,0.95,0.03,9,1,1.33e-06,0.8,1e-06,100,0.5,14.9659
92.543323157114,0.95,0.03,9,-1,1.33e-06,0.8,1e-06,100,0.5,4.6272
92.543323157114,1,0.03,9,1,1.33e-06,0.8,1e-06,100,0.5,11.4336
92.543323157114,1,0.03,9,-1,1.33e-06,0.8,1e-06,100,0.5,0
